tic_id
"TIC 351191596"
"TIC 27073220"
"TIC 98898373"
"TIC 268612521"
"TIC 104024556"
"TIC 120578185"
"TIC 120103486"
"TIC 148673433"
"TIC 66561343"
"TIC 2621212"
"TIC 164407908"
"TIC 121660779"
"TIC 63210324"
"TIC 262457542"
"TIC 225884682"
"TIC 263003176"
"TIC 274151135"
"TIC 121865656"
"TIC 345143460"
"TIC 271159950"
"TIC 376879419"
"TIC 239227652"
"TIC 170646917"
"TIC 27233725"
"TIC 123410927"
"TIC 219875976"
"TIC 63362772"
"TIC 406952542"
"TIC 164652841"
"TIC 120962288"
"TIC 137556626"
"TIC 272172942"
"TIC 164830125"
"TIC 63370825"
"TIC 9815387"
"TIC 84339983"
"TIC 292607437"
"TIC 14111411"
"TIC 378087276"
"TIC 87942223"
"TIC 120689253"
"TIC 275573748"
"TIC 135596590"
"TIC 137347078"
"TIC 159179987"
"TIC 153919886"
"TIC 188768068"
"TIC 158551888"
"TIC 269269546"
"TIC 137348863"
"TIC 245946724"
"TIC 157230659"
"TIC 258203566"
"TIC 63452310"
"TIC 158987296"
"TIC 399826842"
"TIC 75673519"
"TIC 394050135"
"TIC 267989857"
"TIC 122706631"
"TIC 270700432"
"TIC 441712711"
"TIC 146172354"
"TIC 122595850"
"TIC 120578889"
"TIC 36883072"
"TIC 112243062"
"TIC 158278132"
"TIC 351062058"
"TIC 405425498"
"TIC 401505871"
"TIC 271347119"
"TIC 27530621"
"TIC 138222081"
"TIC 7422496"
"TIC 271260980"
"TIC 63214717"
"TIC 138097784"
"TIC 219860288"
"TIC 158665571"
"TIC 397519199"
"TIC 158108219"
"TIC 148680230"
"TIC 352012975"
"TIC 311408969"
"TIC 12652442"
"TIC 164556761"
"TIC 394174221"
"TIC 273378908"
"TIC 158722002"
"TIC 164779321"
"TIC 363444743"
"TIC 159575346"
"TIC 122716169"
"TIC 121988890"
"TIC 123357893"
"TIC 92566472"
"TIC 176910179"
"TIC 13147218"
"TIC 119147875"
"TIC 248320609"
"TIC 293375721"
"TIC 2470992"
"TIC 164884002"
"TIC 273132601"
"TIC 139036617"
"TIC 164525875"
"TIC 144700903"
"TIC 272837755"
"TIC 7244844"
"TIC 298969755"
"TIC 1685332572"
"TIC 171883078"
"TIC 138105005"
"TIC 268484648"
"TIC 158275161"
"TIC 164781761"
"TIC 118339710"
"TIC 27240404"
"TIC 123415819"
"TIC 240179452"
"TIC 158426969"
"TIC 273590427"
"TIC 122451550"
"TIC 24978373"
"TIC 401701660"
"TIC 27639443"
"TIC 335630746"
"TIC 312545949"
"TIC 88138162"
"TIC 58559140"
"TIC 170102285"
"TIC 49845357"
"TIC 273690178"
"TIC 432549364"
"TIC 354326161"
"TIC 41862035"
"TIC 219152539"
"TIC 183532609"
"TIC 273592336"
"TIC 374859347"
"TIC 138430034"
"TIC 408263079"
"TIC 168699373"
"TIC 52640302"
"TIC 138365520"
"TIC 416136788"
"TIC 159171904"
"TIC 137637249"
"TIC 12906712"
"TIC 159726559"
"TIC 273694712"
"TIC 275486985"
"TIC 159521326"
"TIC 137340986"
"TIC 268704766"
"TIC 378160351"
"TIC 28159518"
"TIC 158213532"
"TIC 159226052"
"TIC 271963778"
"TIC 272375343"
"TIC 158725491"
"TIC 264508014"
"TIC 299220166"
"TIC 138569990"
"TIC 351056774"
"TIC 158324245"
"TIC 398943781"
"TIC 73717937"
"TIC 164457525"
"TIC 77202722"
"TIC 138888805"
"TIC 366683184"
"TIC 139106731"
"TIC 158171839"
"TIC 158419284"
"TIC 159581842"
"TIC 274031725"
"TIC 267569980"
"TIC 164725204"
"TIC 159099716"
"TIC 159384648"
"TIC 159225367"
"TIC 352012126"
"TIC 399913391"
"TIC 159440697"
"TIC 299029323"
"TIC 122682249"
"TIC 270619059"
"TIC 159573412"
"TIC 271967039"
"TIC 164723619"
"TIC 158114283"
"TIC 120962548"
"TIC 399956098"
"TIC 267991349"
"TIC 159574927"
"TIC 268932150"
"TIC 120317833"
"TIC 159043952"
"TIC 184428068"
"TIC 271545939"
"TIC 122443195"
"TIC 272719153"
"TIC 158842046"
"TIC 158630233"
"TIC 299160628"
"TIC 48506742"
"TIC 406951266"
"TIC 63005467"
"TIC 122442545"
"TIC 28234096"
"TIC 26657021"
"TIC 122595516"
"TIC 279917996"
"TIC 399951196"
"TIC 158324326"
"TIC 169459324"
"TIC 158394286"
"TIC 270954695"
"TIC 63284044"
"TIC 122605691"
"TIC 120043638"
"TIC 27846759"
"TIC 158487028"
"TIC 121395435"
"TIC 137319097"
"TIC 138959504"
"TIC 299028607"
"TIC 138217479"
"TIC 158984590"
"TIC 158218731"
"TIC 123413463"
"TIC 120692092"
"TIC 122137575"
"TIC 271046694"
"TIC 158789121"
"TIC 164646661"
"TIC 137816475"
"TIC 270617233"
"TIC 417679385"
"TIC 63286249"
"TIC 440687723"
